svd_1,svd_2,cluster,cluster_label,reason,title,members,popularity,score
1.5072989296264543,-2.124091569645066,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Choujin Koukousei-tachi wa Isekai demo Yoyuu de Ikinuku you desu!,79880,1362,6.49
0.7756752015978146,-0.8915570722581447,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Binzume Yousei,15337,3627,6.49
0.43223839120835256,-0.5075290757016768,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Blue Dragon,36120,2312,6.49
0.23640982425893137,-0.04942400360577137,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Hiyokoi,72463,1456,7.41
0.34889316583975916,-2.0127110256373513,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,High School DxD BorN: Ishibumi Ichiei Kanzen Kanshuu! Mousou Bakuyou Kaijo Original Video,47169,1982,7.41
-0.3046011387605827,-0.3929367422593273,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Hetalia Axis Powers Fan Disc,10833,4188,7.41
0.11750713347750202,-0.16804267390290153,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Hadashi no Gen 2,7800,4797,7.41
-0.6711488248777893,-0.9934879878194349,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Grisaia no Meikyuu: Caprice no Mayu 0 - Takizono Basketball Club no Nama Cream Party!,38978,2230,7.41
-0.2318500119582878,-0.18792925757140108,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Future GPX Cyber Formula 11,1663,8371,7.41
0.6564249206647701,-1.3326706955922942,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Fairy Tail OVA (2016),51040,1875,7.41
4.758437517434215,-0.40115119234939434,1,Mainstream / High Engagement,High members and concentrated popularity,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,525383,121,7.41
-1.0754665624755646,0.2566948978870943,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Tenchi Muyou! Ryououki 3rd Season Picture Drama,557,10768,6.5
0.04199078059125945,-0.2613634518607049,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Taichi Senjimon,992,9530,6.5
0.02854964525140402,-1.1786774514040304,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Strike Witches: 501 Butai Hasshin Shimasu!,10309,4295,6.5
-0.5477302252940524,-0.22240013761624514,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Shin Mashin Eiyuuden Wataru Majinzan,421,11389,6.51
-0.3368964482316916,0.07454696534935093,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Sangokushi Daiichibu Eiyuu-tachi no Yoake,307,12084,6.5
0.14449630762158827,-0.32432602751048994,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Strange Dawn,3381,6727,6.5
-0.12491709434638303,-0.6351180942026375,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Sakura Taisen: Katsudou Shashin,4904,5792,6.5
-0.17676169734457053,-0.637243322364869,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Pokemon: Pikachu no Fuyuyasumi (2000),6672,5119,6.5
0.9975880911529496,-0.9435711420859275,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Ore no Imouto ga Konnani Kawaii Wake ga Nai. Specials,104780,1063,6.5
0.07320117089342422,0.467915370687987,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Nezha Nao Hai,488,11059,6.52
-0.47868299296968386,-0.2947012440919688,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Morita-san wa Mukuchi. Specials,3604,6552,6.5
-0.4165808430798902,-0.11920873094906274,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Mobile Suit SD Gundam's Counterattack,2617,7316,6.5
-0.28051394896440685,-0.3619398770079349,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Minami no Shima no Dera-chan,14144,3765,6.5
0.33981900503016693,-0.3716020656808925,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Maicching Machiko-sensei,2108,7839,6.5
-0.24812336868852541,0.24747894050388167,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Mahou no Angel Sweet Mint,1597,8475,6.5
-0.7953929114080226,0.5383856350956426,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Ling Yu 6th Season,644,10466,6.5
0.2521795966407472,-1.020429405206254,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Koukaku Kidoutai: Ghost Chaser,1214,9146,6.5
-0.8999571271717864,0.42293956313980663,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Konchuu Monogatari Minashigo Hutch (1989),790,9994,6.5
0.2221530567400571,-0.4215637921100846,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Cinderella Monogatari,5312,5616,7.41
-0.07521235355038902,-0.5679149223335411,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Rurouni Kenshin Special,13692,3815,7.41
-0.11580016976701046,-0.3578678196212138,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Koi to Uso OVA,19331,3256,6.5
0.3918092508775498,-1.122510087914093,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Kiniro no Corda: Blue♪Sky,20915,3122,6.5
1.2246921027728384,-1.6548174472910422,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Ingress the Animation,17571,3416,6.5
-0.2790215589045301,-0.29713549979825926,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Hitorigurashi no Shougakusei,2926,7077,6.5
0.11692469587525467,-0.7791238888091024,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Hello Harinezumi: Satsui no Ryoubun,2113,7828,6.5
-0.12850271247247302,-0.6104836813418475,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Hakushaku to Yousei Specials,6816,5069,6.5
-1.1438868645416675,0.949689574670499,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Hello Kitty no Cinderella,669,10335,6.49
-0.28538089573578684,-0.597108058527954,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Haikyuu!! Quest Picture Drama,7444,4918,6.5
-0.04179706799381157,-0.3924511163287524,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Ginyuu Mokushiroku Meine Liebe,10951,4169,6.5
0.25711216827352285,-0.3504435074529877,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Getsuyoubi no Tawawa,58225,1711,6.5
-0.9417123163683907,1.0087083497172535,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Ghiblies,5088,5712,6.5
-0.7860911505921238,-0.12210034645041512,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Future GPX Cyber Formula: Early Days Renewal,492,11035,6.5
-0.9687028166228274,0.970835393352083,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Fuusen Shoujo Temple-chan,342,11834,6.5
-0.3178896600501631,-0.08042987897076498,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Examurai Sengoku,3439,6670,6.5
0.3108689906235983,-1.1890792008543034,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Cyborg 009: Call of Justice 2,2405,7513,6.5
0.7728473888310878,-1.6930297437187427,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Code Geass: Hangyaku no Lelouch - Nunnally in Wonderland,51801,1854,6.5
-0.5271577547421487,0.3907096468654629,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Chikyuu ga Ugoita Hi,1116,9296,6.5
-0.16209911851849773,-0.3028006291849887,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Cheburashka Arere?,2861,7118,6.5
0.4862463418605364,-0.6063334905729849,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Boys Be...,18400,3327,6.5
-0.18673771999748356,-0.22680767967079696,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Android Ana Maico 2010,2526,7394,6.5
-0.422880428438868,-0.030532455720165386,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Uchuu Senshi Baldios (Movie),869,9820,6.51
-0.9555571811174846,0.7902530562042642,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Weekender Girl,1933,8042,6.51
-0.5986878142391582,-0.0699736760338697,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Tsubasa to Hotaru (2015),3501,6637,6.51
-0.7173071422568852,0.42641712530957465,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Shen Ming Zhi Zhou,423,11393,6.51
0.3772115511534855,-0.8296602909616516,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Sabu to Ichi Torimono Hikae,1271,9016,6.51
-1.130996815213176,0.8054778017973891,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Sensou no Tsukurikata,405,11505,6.51
0.43088040590801285,-1.2359683039482166,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Project A-Ko 3: Cinderella Rhapsody,3684,6495,6.51
0.5798031718495119,-0.8576966460466408,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Prism Ark,19778,3211,6.51
11.013127382358997,4.527886540453289,1,Mainstream / High Engagement,High members and concentrated popularity,Fate/Zero,845166,50,8.4
0.04966934623392116,-0.33627942529473326,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Midnight Eye: Gokuu,5728,5437,6.51
2.6752941451550587,-1.1013897410245816,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Cowboy Bebop: Tengoku no Tobira,223199,475,8.4
-0.19001643926348133,-0.8100018642728466,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Madou King Granzort: Saigo no Magical Taisen,348,11793,6.51
