svd_1,svd_2,cluster,cluster_label,reason,title,members,popularity,score
-0.19360016698145874,0.24327351410043974,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Gundam Build Fighters OVA,2663,7290,
-0.5948659370630989,-0.5747068806784981,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Idomo,170,14113,
-0.9736378345446017,-0.23905308880040416,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,IDOLiSH7: Second Beat!,4709,5972,
-0.30165088528424744,-0.24479665549805035,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,ID:Invaded,17205,3494,
-0.3009471643673062,0.11421210937620663,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,I★Chu: Étoile Stage,626,10645,
-0.5311030806033536,0.9537295131782626,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Hypnosis Mic: Division Rap Battle - Rhyme Anima,456,12081,
-0.16193185973318341,-0.003030885262225464,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Huangli Shi,470,11222,
-0.7172960212416417,0.5081671601157491,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Housekishou Richard-shi no Nazo Kantei,7263,4984,
0.01819866232343126,0.6764898394018265,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Houkago Teibou Nisshi,1869,8698,
-1.0391689677869922,2.3948616959509286,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 2nd Season,11900,4612,
-0.22870435403438383,-0.3138706455340221,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Hizukuri,3844,6402,
0.1001397636740828,1.9131674029168124,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Hitori no Shita: The Outcast 3rd Season,6577,5161,
-1.1329017178242693,0.3849450693967779,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Himote House: Dai Panic! Minna de Gokuburi Taiji,816,9966,
-0.22563977336809027,0.48165645030901183,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,High School Fleet Movie,6245,5271,
0.14755625888401647,0.946425788185433,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Hige wo Soru. Soshite Joshikousei wo Hirou.,1485,16327,
-0.3594800381571786,0.6763670349192568,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Hibike! Euphonium: Kumiko 3 Nensei-hen,8836,4595,
0.2147719093722173,1.4524007737092623,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Mobile Suit Gundam: Hathaway's Flash 3,910,9799,
0.21477190937221735,1.4524007737092623,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Mobile Suit Gundam: Hathaway's Flash 2,950,9695,
1.1534375986652996,2.1459432304631187,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Mobile Suit Gundam: Hathaway's Flash,2228,7776,
-0.41342420703581595,0.8974057804436956,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Minna Atsumare! Falcom Gakuen 3rd Season,606,10587,
-0.54882791582975,-0.9259451164223942,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Mint,2396,7529,
-0.18614860999620475,0.42836195806494953,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Miki no Mikoto (TV),121,15325,
-0.9588258758187448,-1.0128759074525358,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Mirai Arise,8143,4746,
-0.7059401932907546,0.6329109545906891,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Microphone Soul Spinners: Kotodama Shoujo,198,13459,
-0.5667318051932306,-0.3301714578954309,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Michiru Rescue!,114,15480,
-0.17932269947477752,0.05889543579704962,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Mewkledreamy,254,12843,
0.13601153303360902,0.41015929333194423,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Mekakucity Reload,29968,2570,
-0.3785761822662208,-0.21582184214022748,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Megaton-kyuu Musashi,730,10185,
-0.2028127795059343,0.058181708929117504,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Megalo Box 2,22308,3130,
0.08283005798577135,-0.19100753355678937,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Möbius Dust,202,13741,
0.19602920018299202,2.3273115393357133,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Mashin Eiyuuden Wataru: Nana Tamashii no Ryuujinmaru,105,15521,
-0.3216131164704861,0.4441497059771971,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Marco to Ginga Ryuu,83,15692,
-0.48261625815462794,-0.43965483205403255,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,To the Moon,4352,6120,
0.29997886288377296,1.6197321471628732,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Tenchi Muyou! Ryououki 5th Season,948,9637,
-0.17228390027106527,-0.05524736457094634,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Ten Count,11022,4212,
-0.5586387157127167,2.4065804516828173,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Tatoeba Last Dungeon Mae no Mura no Shounen ga Joban no Machi de Kurasu Youna Monogatari,1205,9504,
-0.5099358329438769,0.7725391653706394,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Tate no Yuusha no Nariagari 3rd Season,28640,2745,
-0.5193796683612981,0.7779901561468958,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Tate no Yuusha no Nariagari 2nd Season,87356,1292,
0.3141709769308646,-0.035653174648571484,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Tamayomi,3040,7212,
-0.2906258660094952,-0.612452336634749,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Super Cub,270,12896,
0.12396181209221435,1.2510592137013277,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Strike Witches: Road to Berlin,3977,6333,
0.09903915382008453,1.4052074204354823,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Strike the Blood: Kieta Seisou-hen,2865,7126,
0.21452838332284713,0.7895667449393827,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Strike the Blood IV,10569,4331,
-0.4722856921130467,0.03240673589914515,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Starly Girls: Episode Starsia,407,11489,
-0.3766612577514202,0.5377569660864769,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Stand By Me Doraemon 2,671,10408,
-0.64345167402508,-0.6152154437602178,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Maki-chan to Now.,18623,3314,7.55
0.5302896825889759,1.058059439352978,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Kuroinu: Kedakaki Seijo wa Hakudaku ni Somaru,21164,3110,7.57
0.12377610240587852,1.6964601571665907,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Kanojo x Kanojo x Kanojo: Sanshimai to no DokiDoki Kyoudou Seikatsu,28625,2634,7.57
-1.088484476101688,-0.48879173110727525,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Koiito Kinenbi The Animation,12919,3917,7.58
-1.0778761697935397,-0.5525680078930033,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Swing Out Sisters (2014),11670,4078,7.61
-0.8049086165117859,-0.7015773446604061,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Oni Chichi: Re-born,23771,2931,7.63
0.21172205709077954,-0.025773899408355117,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Fuyu no Semi,16264,3539,7.63
0.8378247622579114,0.4835136108512936,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Eroge! H mo Game mo Kaihatsu Zanmai,38669,2237,7.67
-0.3106230583173815,0.8798645509764655,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Rance 01: Hikari wo Motomete The Animation,18236,3357,7.72
-0.2467484665348795,0.2488516331536133,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Master Piece The Animation,3584,6572,8.03
-0.6390522939129266,-0.012012302011472072,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Zombieland Saga: Revenge,33261,2445,
-0.6071537764123667,0.08916637809396843,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Zero Seiki Movie 3: Maetel,907,9749,
-0.6126248112913552,0.12640739873464427,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Zero Seiki Movie 2: Herlock,1153,9254,
-0.5687536206888948,0.5596100408444371,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Zero Seiki Movie 1: Emeraldas,1648,8430,
0.01658454305031166,0.2631013555247264,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Yuukoku no Moriarty,940,16338,
-0.8400389060222327,-0.5749371443480852,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Yuru Camp△ Movie,17337,3447,
-0.5820129972913891,0.5412092214428254,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Yuri!!! on Ice The Movie: Ice Adolescence,31337,2524,
-0.2738268708928607,0.3803348671105484,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Yu☆Gi☆Oh!: Sevens,7531,4860,
-0.32288638568679434,-0.3489345981167765,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Yousei Chii-tan☆,97,15430,
-0.055373410577273297,0.5623794816550894,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Yesterday wo Utatte,5685,6030,
-0.04421761201872741,0.02057017784255633,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Yes ka No ka Hanbun ka,1104,9770,
-0.455764227881932,1.1707652620663498,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Yatogame-chan Kansatsu Nikki 2nd Season,3693,6526,
-0.22496729831632073,1.1591572598989122,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Yakusoku no Neverland 2nd Season,99979,1124,
-0.3264392788870041,2.0370030519968667,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan,84649,1322,
0.00861415617938675,0.4028830688399958,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Wu Shan Wu Xing,1352,8950,
-0.35089279583863114,-0.10912487706132598,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Xian Yue Meng Ying,1743,8280,
0.1512140749166041,0.33372330326274935,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,World Trigger 2,8316,16337,
-0.2802494858481499,-0.7270059925900182,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Wave!!,1430,8863,
-0.07793313507532611,0.1537376716228359,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Vlad Love,1742,9196,
-0.23629095368063546,0.48654132227862,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Violet Evergarden Movie,77391,1386,
-0.7950067985911813,-0.5379981970424236,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Vampire in the Garden,445,11381,
